rollout,runtime,best_reward,num_states
0,0.21225357055664062,0.6259739995002747,31
1,0.4238438606262207,0.6259739995002747,60
2,0.6348588466644287,0.6259739995002747,89
3,0.847963809967041,0.6259739995002747,118
4,1.0588552951812744,0.6259739995002747,147
5,1.2687723636627197,0.6259739995002747,176
6,1.479680061340332,0.6259739995002747,205
7,1.689899206161499,0.6259739995002747,234
8,1.899519920349121,0.6259739995002747,263
9,2.1102380752563477,0.6259739995002747,292
10,2.3205318450927734,0.6259739995002747,321
11,2.52929949760437,0.6259739995002747,350
12,2.740598201751709,0.6263992190361023,379
13,2.9494664669036865,0.6263992190361023,408
14,3.1604392528533936,0.6263992190361023,437
15,3.3717918395996094,0.6263992190361023,466
16,3.581850051879883,0.6263992190361023,495
17,3.790443181991577,0.6263992190361023,524
18,4.000222682952881,0.6263992190361023,553
19,4.212547302246094,0.6263992190361023,582
20,4.424522876739502,0.6263992190361023,611
21,4.635786771774292,0.6263992190361023,640
22,4.845539093017578,0.6263992190361023,669
23,5.057323455810547,0.6263992190361023,698
24,5.266355276107788,0.6263992190361023,727
25,5.477715492248535,0.6263992190361023,756
26,5.689678907394409,0.6263992190361023,785
27,5.902818202972412,0.6263992190361023,814
28,6.113595724105835,0.6263992190361023,843
29,6.322404861450195,0.6263992190361023,872
30,6.4314470291137695,0.6263992190361023,872
31,6.638197422027588,0.6263992190361023,899
32,6.8444976806640625,0.6263992190361023,926
33,7.05179762840271,0.6263992190361023,953
34,7.258079767227173,0.6263992190361023,980
35,7.463478088378906,0.6263992190361023,1007
36,7.669106721878052,0.6263992190361023,1034
37,7.875330448150635,0.6263992190361023,1061
38,8.08078646659851,0.6263992190361023,1088
39,8.285908699035645,0.6263992190361023,1115
40,8.493274927139282,0.6263992190361023,1142
41,8.69840383529663,0.6263992190361023,1169
42,8.904887437820435,0.6263992190361023,1196
43,9.10864782333374,0.6263992190361023,1223
44,9.314406633377075,0.6263992190361023,1250
45,9.51869010925293,0.6263992190361023,1277
46,9.724334716796875,0.6263992190361023,1304
47,9.928377628326416,0.6263992190361023,1331
48,10.131832361221313,0.6263992190361023,1358
49,10.334989547729492,0.6263992190361023,1385
50,10.539873123168945,0.6263992190361023,1412
51,10.74513030052185,0.6263992190361023,1439
52,10.947961807250977,0.6263992190361023,1466
53,11.152897357940674,0.6263992190361023,1493
54,11.35434341430664,0.6263992190361023,1520
