rollout,runtime,best_reward,num_states
0,0.20686864852905273,-1.9422167800366879,31
1,0.41318392753601074,0.631286833435297,60
2,0.616835355758667,0.631286833435297,89
3,0.8290407657623291,0.631286833435297,118
4,1.0324041843414307,0.631286833435297,147
5,1.235565185546875,0.631286833435297,176
6,1.4487285614013672,0.631286833435297,205
7,1.6529486179351807,0.631286833435297,234
8,1.854954481124878,0.631286833435297,263
9,2.0577142238616943,0.631286833435297,292
10,2.2641754150390625,0.631286833435297,321
11,2.4675722122192383,0.631286833435297,350
12,2.677701473236084,0.631286833435297,379
13,2.8822154998779297,0.631286833435297,408
14,3.0855917930603027,0.631286833435297,437
15,3.2899348735809326,0.631286833435297,466
16,3.4937899112701416,0.631286833435297,495
17,3.700144052505493,0.631286833435297,524
18,3.906162738800049,0.631286833435297,553
19,4.110102891921997,0.631286833435297,582
20,4.315067768096924,0.631286833435297,611
21,4.520924806594849,0.631286833435297,640
22,4.727674245834351,0.631286833435297,669
23,4.932646751403809,0.631286833435297,698
24,5.138242721557617,0.631286833435297,727
25,5.342642307281494,0.631286833435297,756
26,5.553516864776611,0.631286833435297,785
27,5.755066394805908,0.631286833435297,814
28,5.961244583129883,0.631286833435297,843
29,6.177126407623291,0.631286833435297,872
30,6.309564828872681,0.631286833435297,872
31,6.53960657119751,0.631286833435297,899
32,6.761848211288452,0.631286833435297,926
33,6.967529535293579,0.631286833435297,953
34,7.177426099777222,0.631286833435297,980
35,7.387078762054443,0.631286833435297,1007
36,7.594306707382202,0.631286833435297,1034
37,7.8055901527404785,0.631286833435297,1061
38,8.01289176940918,0.631286833435297,1088
39,8.220406532287598,0.631286833435297,1115
40,8.425718307495117,0.631286833435297,1142
41,8.633347034454346,0.631286833435297,1169
42,8.842091798782349,0.631286833435297,1196
43,9.051273345947266,0.631286833435297,1223
44,9.258423328399658,0.631286833435297,1250
45,9.459822416305542,0.631286833435297,1277
46,9.666408061981201,0.631286833435297,1304
47,9.878207445144653,0.631286833435297,1331
48,10.085749387741089,0.631286833435297,1358
49,10.293488264083862,0.631286833435297,1385
50,10.502004861831665,0.631286833435297,1412
51,10.707783460617065,0.631286833435297,1439
52,10.915755271911621,0.631286833435297,1466
53,11.120112419128418,0.631286833435297,1493
54,11.323814392089844,0.631286833435297,1520
55,11.529656648635864,0.631286833435297,1547
56,11.735037803649902,0.631286833435297,1574
57,11.941184759140015,0.631286833435297,1601
58,12.148028135299683,0.631286833435297,1628
59,12.350468873977661,0.631286833435297,1655
60,12.555730104446411,0.631286833435297,1681
61,12.684425592422485,0.631286833435297,1681
62,12.899455308914185,0.631286833435297,1707
63,13.106402397155762,0.631286833435297,1734
64,13.31080412864685,0.631286833435297,1761
65,13.51485824584961,0.631286833435297,1788
66,13.724032640457153,0.631286833435297,1815
67,13.930920362472534,0.631286833435297,1842
68,14.135658740997314,0.631286833435297,1869
69,14.344482183456421,0.631286833435297,1896
70,14.550212621688843,0.631286833435297,1923
71,14.75565505027771,0.631286833435297,1950
72,14.966885089874268,0.631286833435297,1977
73,15.176051378250122,0.631286833435297,2004
74,15.380462884902954,0.631286833435297,2031
75,15.590155363082886,0.631286833435297,2058
76,15.79454755783081,0.631286833435297,2085
77,15.998430252075195,0.631286833435297,2112
78,16.217132329940796,0.631286833435297,2139
79,16.447376251220703,0.631286833435297,2166
80,16.680808305740356,0.631286833435297,2193
81,16.88688826560974,0.631286833435297,2220
82,17.089017391204834,0.631286833435297,2247
83,17.29801034927368,0.631286833435297,2274
84,17.50259232521057,0.631286833435297,2301
85,17.708527326583862,0.631286833435297,2328
86,17.925158262252808,0.631286833435297,2355
87,18.13387656211853,0.631286833435297,2382
88,18.345636129379272,0.631286833435297,2409
89,18.54892063140869,0.631286833435297,2436
90,18.756059408187866,0.631286833435297,2462
91,18.968323707580566,0.631286833435297,2487
92,19.18595790863037,0.631286833435297,2512
93,19.39813995361328,0.631286833435297,2538
94,19.611016750335693,0.631286833435297,2565
95,19.817094326019287,0.631286833435297,2592
96,20.024083852767944,0.631286833435297,2619
97,20.23844885826111,0.631286833435297,2646
98,20.44973373413086,0.631286833435297,2673
99,20.65682888031006,0.631286833435297,2700
100,20.866461038589478,0.631286833435297,2727
101,21.07405686378479,0.631286833435297,2754
