rollout,runtime,best_reward,num_states
0,0.1336078643798828,0.0287589430809021,31
1,0.3156890869140625,0.0287589430809021,60
2,0.4966471195220947,0.0287589430809021,89
3,0.6791303157806396,0.0287589430809021,118
4,0.8604073524475098,0.0287589430809021,147
5,1.0423929691314697,0.0287589430809021,176
6,1.2231969833374023,0.0287589430809021,205
7,1.4049878120422363,0.0287589430809021,234
8,1.5859143733978271,0.0287589430809021,263
9,1.767179250717163,0.0287589430809021,292
10,1.9477128982543945,0.0287589430809021,321
11,2.1296393871307373,0.0287589430809021,350
12,2.3117928504943848,0.0287589430809021,379
13,2.4931459426879883,0.06693238019943237,408
14,2.6744656562805176,0.06693238019943237,437
15,2.8557217121124268,0.06693238019943237,466
16,3.0378799438476562,0.06693238019943237,495
17,3.2185373306274414,0.06693238019943237,524
18,3.399646759033203,0.06693238019943237,553
19,3.581685781478882,0.06693238019943237,582
20,3.7627689838409424,0.06693238019943237,611
21,3.943589448928833,0.06693238019943237,640
22,4.1254212856292725,0.25688064098358154,669
23,4.306727647781372,0.25688064098358154,698
24,4.487394094467163,0.25688064098358154,727
25,4.668555021286011,0.25688064098358154,756
26,4.849102735519409,0.25688064098358154,785
27,5.031064033508301,0.25688064098358154,814
28,5.212671995162964,0.25688064098358154,843
29,5.39469575881958,0.25688064098358154,872
30,5.725743055343628,0.25688064098358154,872
31,5.937772989273071,0.25688064098358154,899
32,6.1503496170043945,0.25688064098358154,926
33,6.357462167739868,0.25688064098358154,953
34,6.559374570846558,0.25688064098358154,980
35,6.7571327686309814,0.25688064098358154,1007
36,6.9496684074401855,0.25688064098358154,1034
37,7.137458801269531,0.25688064098358154,1061
38,7.320473670959473,0.25688064098358154,1088
39,7.498918056488037,0.25688064098358154,1115
40,7.635894775390625,0.25688064098358154,1142
41,7.77414083480835,0.25688064098358154,1169
42,7.911929607391357,0.25688064098358154,1196
43,8.051285743713379,0.25688064098358154,1223
44,8.188324689865112,0.25688064098358154,1250
45,8.325815677642822,0.25688064098358154,1277
46,8.462092161178589,0.25688064098358154,1304
47,8.599671840667725,0.25688064098358154,1331
48,8.735616445541382,0.25688064098358154,1358
49,8.872411012649536,0.25688064098358154,1385
50,9.008002042770386,0.25688064098358154,1412
51,9.144335985183716,0.25688064098358154,1439
52,9.278867959976196,0.25688064098358154,1466
53,9.414214372634888,0.25688064098358154,1493
54,9.549153327941895,0.25688064098358154,1520
55,9.68394660949707,0.25688064098358154,1547
56,9.8190176486969,0.25688064098358154,1574
57,9.953061580657959,0.25688064098358154,1601
58,10.08751630783081,0.25688064098358154,1628
59,10.221410751342773,0.25688064098358154,1655
60,10.424538373947144,0.25688064098358154,1681
61,10.761645555496216,0.25688064098358154,1681
62,11.000208854675293,0.25688064098358154,1707
63,11.203041315078735,0.25688064098358154,1734
64,11.405832767486572,0.25688064098358154,1761
65,11.603906393051147,0.25688064098358154,1788
66,11.79723834991455,0.25688064098358154,1815
67,11.985445976257324,0.25688064098358154,1842
68,12.169138431549072,0.25688064098358154,1869
69,12.347343921661377,0.25688064098358154,1896
70,12.484303951263428,0.25688064098358154,1923
71,12.622659921646118,0.25688064098358154,1950
72,12.760379552841187,0.25688064098358154,1977
73,12.897834300994873,0.25688064098358154,2004
74,13.035918235778809,0.25688064098358154,2031
75,13.172921657562256,0.25688064098358154,2058
76,13.310336828231812,0.25688064098358154,2085
77,13.446717977523804,0.25688064098358154,2112
78,13.583629131317139,0.25688064098358154,2139
79,13.720021963119507,0.25688064098358154,2166
80,13.856728792190552,0.25688064098358154,2193
81,13.99317455291748,0.25688064098358154,2220
82,14.130581617355347,0.25688064098358154,2247
83,14.265344381332397,0.25688064098358154,2274
84,14.40178108215332,0.25688064098358154,2301
85,14.53721809387207,0.25688064098358154,2328
86,14.673161268234253,0.25688064098358154,2355
87,14.808005571365356,0.25688064098358154,2382
88,14.942555665969849,0.25688064098358154,2409
89,15.077442646026611,0.25688064098358154,2436
90,15.276713848114014,0.25688064098358154,2462
91,15.502240180969238,0.25688064098358154,2487
92,15.771266222000122,0.25688064098358154,2512
93,16.005218267440796,0.25688064098358154,2538
94,16.203502416610718,0.25688064098358154,2565
95,16.402482748031616,0.25688064098358154,2592
96,16.596794843673706,0.25688064098358154,2619
97,16.785396337509155,0.25688064098358154,2646
98,16.97008967399597,0.25688064098358154,2673
99,17.14963412284851,0.25688064098358154,2700
100,17.28752851486206,0.25688064098358154,2727
101,17.426517724990845,0.25688064098358154,2754
102,17.565534114837646,0.25688064098358154,2781
103,17.704477548599243,0.25688064098358154,2808
104,17.84288454055786,0.25688064098358154,2835
105,17.98055648803711,0.25688064098358154,2862
106,18.11841917037964,0.25688064098358154,2889
107,18.255220890045166,0.25688064098358154,2916
108,18.393075466156006,0.25688064098358154,2943
109,18.529833555221558,0.25688064098358154,2970
110,18.66681718826294,0.25688064098358154,2997
111,18.803719997406006,0.25688064098358154,3024
112,18.93985605239868,0.25688064098358154,3051
113,19.075900077819824,0.25688064098358154,3078
114,19.213242769241333,0.25688064098358154,3105
115,19.348778009414673,0.25688064098358154,3132
116,19.48413586616516,0.25688064098358154,3159
117,19.619606733322144,0.25688064098358154,3186
118,19.75521755218506,0.25688064098358154,3213
119,19.890496730804443,0.25688064098358154,3240
120,20.08612561225891,0.25688064098358154,3266
121,20.312097787857056,0.25688064098358154,3291
122,20.529130935668945,0.25688064098358154,3316
123,20.79864001274109,0.25688064098358154,3341
