rollout,runtime,best_reward,num_states
0,0.17526960372924805,-0.24683058261871338,31
1,0.3496387004852295,-0.24683058261871338,60
2,0.523414134979248,-0.24683058261871338,89
3,0.697364330291748,-0.24683058261871338,118
4,0.8717219829559326,-0.24683058261871338,147
5,1.0452141761779785,-0.24683058261871338,176
6,1.219069242477417,-0.24683058261871338,205
7,1.3924229145050049,-0.24683058261871338,234
8,1.5660967826843262,-0.24683058261871338,263
9,1.7394647598266602,-0.24683058261871338,292
10,1.9135351181030273,-0.24683058261871338,321
11,2.0868749618530273,-0.24683058261871338,350
12,2.2601752281188965,-0.24683058261871338,379
13,2.4347450733184814,-0.24683058261871338,408
14,2.6081905364990234,-0.24683058261871338,437
15,2.7804224491119385,-0.24683058261871338,466
16,2.9543864727020264,-0.24683058261871338,495
17,3.12814998626709,-0.24683058261871338,524
18,3.301661491394043,-0.24683058261871338,553
19,3.474794864654541,-0.24683058261871338,582
20,3.647564649581909,-0.24683058261871338,611
21,3.821186065673828,-0.2355501353740692,640
22,3.9929022789001465,-0.2355501353740692,669
23,4.166545867919922,-0.2355501353740692,698
24,4.3386547565460205,-0.2355501353740692,727
25,4.510890245437622,-0.2355501353740692,756
26,4.683353900909424,-0.2355501353740692,785
27,4.855292797088623,-0.2355501353740692,814
28,5.029140472412109,-0.2355501353740692,843
29,5.200156927108765,-0.2355501353740692,872
30,5.304080963134766,-0.2355501353740692,872
31,5.4767656326293945,-0.2355501353740692,899
32,5.650642395019531,-0.2355501353740692,926
33,5.823628187179565,-0.2355501353740692,953
34,5.996434450149536,-0.2355501353740692,980
35,6.169774293899536,-0.2355501353740692,1007
36,6.34244704246521,-0.2355501353740692,1034
37,6.5141074657440186,-0.2355501353740692,1061
38,6.685941457748413,-0.2355501353740692,1088
39,6.857292175292969,-0.2355501353740692,1115
40,7.029345989227295,-0.2355501353740692,1142
41,7.201527118682861,-0.2355501353740692,1169
42,7.374569416046143,-0.2355501353740692,1196
43,7.5453596115112305,-0.2355501353740692,1223
44,7.7173755168914795,-0.2355501353740692,1250
45,7.88866400718689,-0.2355501353740692,1277
46,8.059013366699219,-0.2355501353740692,1304
47,8.229850053787231,-0.2355501353740692,1331
48,8.401140928268433,-0.2355501353740692,1358
49,8.57021427154541,-0.2355501353740692,1385
50,8.739173889160156,-0.2355501353740692,1412
51,8.909403085708618,-0.2355501353740692,1439
52,9.077213048934937,-0.2355501353740692,1466
53,9.247960567474365,-0.2355501353740692,1493
54,9.41626787185669,-0.2355501353740692,1520
55,9.584090948104858,-0.2355501353740692,1547
56,9.751788854598999,-0.2355501353740692,1574
57,9.919039249420166,-0.2355501353740692,1601
58,10.088094472885132,-0.2355501353740692,1628
59,10.254107475280762,-0.2355501353740692,1655
60,10.426360607147217,-0.2355501353740692,1681
61,10.533329963684082,-0.2355501353740692,1681
62,10.707472085952759,-0.2355501353740692,1707
63,10.880709409713745,-0.2355501353740692,1734
64,11.054300785064697,-0.2355501353740692,1761
65,11.228330850601196,-0.2355501353740692,1788
66,11.40222716331482,-0.2355501353740692,1815
