,explained_event_id,event_ids,event_importances,original_score,oracle_calls,candidate_size,candidates,sparsity,fidelity,best fidelity,oracle_call_duration,explanation_duration,init_duration,total_duration
0,6868,"[6867, 6863, 6795, 6797, 6800, 6804, 6687, 6754, 6862, 6832, 6700, 6826, 6664, 6639, 6673, 6626, 6756, 6761, 6682, 6846, 6811, 6763, 6766, 6769, 6776, 6775, 6774, 6635, 6793, 6668]","[0.07441842555999756, 0.07441842555999756, 0.03772025927901268, 0.03772025927901268, 0.03772025927901268, 0.03772025927901268, 0.03435475006699562, -0.0053580328822135925, -0.006326382979750633, -0.013633396476507187, -0.021770436316728592, -0.021796200424432755, -0.024950455874204636, -0.0318966880440712, -0.05425523594021797, -0.05497134104371071, -0.061948511749506, -0.061948511749506, -0.062080491334199905, -0.09341977536678314, -0.10188332200050354, -0.10907390713691711, -0.11012157797813416, -0.11012157797813416, -0.1293048858642578, -0.1293048858642578, -0.1293048858642578, -0.13231521844863892, -0.16078193485736847, -0.17654140293598175]",0.9433102607727051,0,30,"[6867, 6863, 6795, 6797, 6800, 6804, 6687, 6754, 6862, 6832, 6700, 6826, 6664, 6639, 6673, 6626, 6756, 6761, 6682, 6846, 6811, 6763, 6766, 6769, 6776, 6775, 6774, 6635, 6793, 6668]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[-2.0394763946533203, 0.1927776336669922, 0.1927776336669922, 0.19185411930084229, 0.19185411930084229, -1.9873614311218262, -1.9940495491027832, -1.9940495491027832, -1.9940495491027832, -1.9940495491027832, -1.9940495491027832, 0.2605016231536865, 0.2946043014526367, 0.24055814743041992, 0.09702455997467041, 0.21024703979492188, 0.1924799680709839, 0.16891074180603027, -0.038885295391082764, -0.1011471152305603, 0.0]","[-2.0394763946533203, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.1927776336669922, 0.2605016231536865, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367, 0.2946043014526367]",0,155011413,8013515559,8168526972
1,6879,"[6489, 6495, 6491, 6490, 6040, 6009, 6148, 6784, 6499, 6779, 6738, 6638, 6494, 6142, 6785, 6787, 6498, 6041, 6363, 6637, 6366, 6005, 6636, 6392, 6003, 6327, 6038, 6143, 6492, 6493]","[0.15259818732738495, 0.1449621021747589, 0.13438615202903748, 0.13438615202903748, 0.12633265554904938, 0.12149274349212646, 0.11484290659427643, 0.1015261858701706, 0.09861090779304504, 0.09406383335590363, 0.08212226629257202, 0.08201354742050171, 0.07302099466323853, 0.07293190062046051, 0.06898979842662811, 0.06898979842662811, 0.06621192395687103, 0.0449429415166378, 0.039143577218055725, 0.0336780846118927, 0.025898311287164688, -0.01272376999258995, -0.02800838276743889, -0.034434832632541656, -0.03798094391822815, -0.050042856484651566, -0.05235906317830086, -0.06955116987228394, -0.07042637467384338, -0.07042637467384338]",-0.32080429792404175,0,30,"[6489, 6495, 6491, 6490, 6040, 6009, 6148, 6784, 6499, 6779, 6738, 6638, 6494, 6142, 6785, 6787, 6498, 6041, 6363, 6637, 6366, 6005, 6636, 6392, 6003, 6327, 6038, 6143, 6492, 6493]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.16789382696151733, 0.21595877408981323, 0.24753719568252563, 0.24815797805786133, 0.27009737491607666, 0.18041980266571045, 0.18037497997283936, 0.1869509220123291, 0.32795900106430054, 0.3280816674232483, 0.153239905834198, 0.1528196930885315, 0.0075820088386535645, -0.004279732704162598, 0.0]","[0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.08410772681236267, 0.16789382696151733, 0.21595877408981323, 0.24753719568252563, 0.24815797805786133, 0.27009737491607666, 0.27009737491607666, 0.27009737491607666, 0.27009737491607666, 0.32795900106430054, 0.3280816674232483, 0.3280816674232483, 0.3280816674232483, 0.3280816674232483, 0.3280816674232483, 0.3280816674232483]",0,7945514,23910740,31856254
2,7008,"[6687, 6102, 6537, 6721, 6528, 6659, 6689, 6100, 6662, 6661, 6546, 6723, 6146, 6540, 6029, 6663, 6156, 6535, 6534, 6094, 6544, 6595, 6594, 6525, 6991, 6599, 6900, 6597, 6596, 6598]","[0.17213104665279388, 0.16150492429733276, 0.1366443932056427, 0.13262823224067688, 0.1128137856721878, 0.10850901901721954, 0.09221327304840088, 0.08111120760440826, 0.07691898941993713, 0.07691898941993713, 0.07619994878768921, 0.07114703953266144, 0.06716857105493546, 0.06647536903619766, 0.06533269584178925, 0.06515447795391083, 0.06015230342745781, 0.051798585802316666, 0.051798585802316666, 0.035407859832048416, 0.029285315424203873, 0.025997523218393326, 0.025997523218393326, 0.022062253206968307, 0.01797753944993019, 0.006597345694899559, -0.0009865127503871918, -0.03654608502984047, -0.03654608502984047, -0.06733168661594391]",-1.4974231719970703,0,30,"[6687, 6102, 6537, 6721, 6528, 6659, 6689, 6100, 6662, 6661, 6546, 6723, 6146, 6540, 6029, 6663, 6156, 6535, 6534, 6094, 6544, 6595, 6594, 6525, 6991, 6599, 6900, 6597, 6596, 6598]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[-0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.5274710655212402, -0.5274710655212402, -0.5274710655212402, -0.5270183086395264, -0.5270183086395264, -0.5270183086395264, -0.5270183086395264, -0.5270183086395264, -0.29416513442993164, -0.43010973930358887, -0.0884019136428833, -0.07729291915893555, 0.0]","[-0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.4902609586715698, -0.29416513442993164, -0.29416513442993164, -0.0884019136428833, -0.07729291915893555, 0.0]",0,8407804,8419917,16827721
3,7120,"[5975, 6310, 6559, 5699, 6556, 5693, 6046, 6646, 6469, 5974, 6140, 6218, 5950, 5752, 5754, 5689, 6078, 5945, 5947, 6689, 6732, 6080, 6043, 6727, 6240, 5977, 6632, 6508, 7119, 5932]","[0.08362862467765808, 0.049238625913858414, 0.03860514611005783, 0.034680455923080444, 0.02927715703845024, 0.0041786860674619675, -4.295632243156433e-05, -0.0019276253879070282, -0.009212922304868698, -0.020686764270067215, -0.02564285323023796, -0.028215523809194565, -0.02890751138329506, -0.03182781860232353, -0.03182781860232353, -0.03247898817062378, -0.05110898241400719, -0.05487323924899101, -0.05487323924899101, -0.055329371243715286, -0.06493286788463593, -0.07163400948047638, -0.08065269887447357, -0.08133187890052795, -0.09033307433128357, -0.09395557641983032, -0.09591972827911377, -0.1092032790184021, -0.12056954205036163, -0.1717849224805832]",-0.9403064250946045,0,30,"[5975, 6310, 6559, 5699, 6556, 5693, 6046, 6646, 6469, 5974, 6140, 6218, 5950, 5752, 5754, 5689, 6078, 5945, 5947, 6689, 6732, 6080, 6043, 6727, 6240, 5977, 6632, 6508, 7119, 5932]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[0.3708655834197998, 0.3708655834197998, 0.5786405801773071, 0.3788716793060303, 0.3186222314834595, 0.313199520111084, 0.22212648391723633, 0.22071456909179688, 0.055059075355529785, 0.2645728588104248, 0.19422483444213867, 0.19434714317321777, 0.1811082363128662, 0.1811082363128662, 0.03645455837249756, -0.006975293159484863, 0.08831250667572021, 0.08831250667572021, 0.13932347297668457, 0.12748408317565918, 0.0]","[0.3708655834197998, 0.3708655834197998, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071, 0.5786405801773071]",0,9320465,9319086,18639551
4,7302,"[6865, 6722, 6698, 6702, 6703, 6858, 7135, 7138, 7272, 7292, 7152, 6725, 7132, 6840, 6706, 7005, 7145, 7123, 7007, 6693, 7295, 7298, 6744, 7028, 7128, 7125, 7279, 7284, 6833, 7220]","[0.19209322333335876, 0.16103756427764893, 0.13380493223667145, 0.13380493223667145, 0.1032065600156784, 0.09726008772850037, 0.095579594373703, 0.095579594373703, 0.08985528349876404, 0.0860241949558258, 0.07404494285583496, 0.06464749574661255, 0.05556285381317139, 0.05273826792836189, 0.052239853888750076, 0.049536075443029404, 0.040697574615478516, 0.03985103219747543, 0.013344939798116684, 0.010850012302398682, 0.0016994252800941467, 0.0016994252800941467, -0.006231829524040222, -0.0069357361644506454, -0.013383984565734863, -0.013383984565734863, -0.02436624839901924, -0.056528571993112564, -0.07377472519874573, -0.07912731170654297]",-0.5159228444099426,0,30,"[6865, 6722, 6698, 6702, 6703, 6858, 7135, 7138, 7272, 7292, 7152, 6725, 7132, 6840, 6706, 7005, 7145, 7123, 7007, 6693, 7295, 7298, 6744, 7028, 7128, 7125, 7279, 7284, 6833, 7220]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.5233784317970276, 0.5233784317970276, 0.5123612284660339, 0.1109931468963623, 0.12350893020629883, 0.12270015478134155, 0.1277146339416504, 0.13654136657714844, 0.2896270155906677, 0.291579008102417, -0.0378187894821167, -0.0378187894821167, -0.03942996263504028, -0.03950858116149902, -0.45561252161860466, -9.60230827331543e-05, 0.0]","[0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554, 0.7931968569755554]",0,7638467,11333129,18971596
5,7351,"[6803, 6801, 6798, 6076, 6086, 6279, 6675, 6696, 6480, 6147, 6070, 6250, 6248, 6252, 6251, 6183, 6260, 6789, 6420, 6419, 6263, 6513, 6444, 6807, 6202, 6093, 6255, 6132, 6205, 6285]","[0.21242545545101166, 0.21242545545101166, 0.21242545545101166, 0.21138909459114075, 0.12977321445941925, 0.12572306394577026, 0.11745254695415497, 0.11556385457515717, 0.10851363837718964, 0.10369549691677094, 0.07296857237815857, 0.06855352222919464, 0.06855352222919464, 0.06855352222919464, 0.06855352222919464, 0.06171148270368576, 0.060384783893823624, 0.051702503114938736, 0.048200495541095734, 0.048200495541095734, 0.03500242158770561, 0.031213898211717606, 0.019954204559326172, 0.014531832188367844, 0.012454260140657425, -0.007926078513264656, -0.008446715772151947, -0.012606438249349594, -0.041482988744974136, -0.05278352275490761]",-1.8726320266723633,0,30,"[6803, 6801, 6798, 6076, 6086, 6279, 6675, 6696, 6480, 6147, 6070, 6250, 6248, 6252, 6251, 6183, 6260, 6789, 6420, 6419, 6263, 6513, 6444, 6807, 6202, 6093, 6255, 6132, 6205, 6285]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[-0.16462135314941406, -0.19678115844726562, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.08023536205291748, -0.08023536205291748, -0.08023536205291748, -0.15754151344299316, -0.18754589557647705, -0.05755734443664551, -0.4142796993255615, -0.3880878686904907, -0.38808953762054443, -0.14479279518127441, -0.14479100704193115, -0.10195255279541016, -0.1551506519317627, -0.009514451026916504, -0.005833864212036133, 0.0]","[-0.16462135314941406, -0.16462135314941406, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.07780575752258301, -0.05755734443664551, -0.05755734443664551, -0.05755734443664551, -0.05755734443664551, -0.05755734443664551, -0.05755734443664551, -0.05755734443664551, -0.05755734443664551, -0.009514451026916504, -0.005833864212036133, 0.0]",0,9647651,9598750,19246401
6,7354,"[6818, 6954, 7041, 7134, 7185, 7098, 7118, 7037, 6854, 6724, 6590, 6690, 6780, 6512, 7342, 7349, 7339, 7066, 7068, 6470, 6944, 6511, 6510, 6547, 6713, 6922, 6518, 7345, 6931, 7031]","[0.22544409334659576, 0.22232791781425476, 0.21416908502578735, 0.18960221111774445, 0.18394604325294495, 0.16655996441841125, 0.16542869806289673, 0.1551450490951538, 0.15385234355926514, 0.1464199721813202, 0.14532425999641418, 0.14268983900547028, 0.1353316456079483, 0.13404320180416107, 0.13156403601169586, 0.12529386579990387, 0.11898857355117798, 0.10362440347671509, 0.10362440347671509, 0.09328722953796387, 0.0802619606256485, 0.07628417015075684, 0.07628417015075684, 0.0724906474351883, 0.06775878369808197, 0.04902883246541023, 0.03592275083065033, 0.027675852179527283, 0.02707330510020256, 0.003463577479124069]",-0.288865864276886,0,30,"[6818, 6954, 7041, 7134, 7185, 7098, 7118, 7037, 6854, 6724, 6590, 6690, 6780, 6512, 7342, 7349, 7339, 7066, 7068, 6470, 6944, 6511, 6510, 6547, 6713, 6922, 6518, 7345, 6931, 7031]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.008909523487091, 0.9980881810188293, 0.9980881810188293, -0.5765361785888672, 0.5708332657814026, 0.5685639977455139, 0.5347242951393127, 0.5382508635520935, 0.5382508635520935, 0.548742413520813, 0.5505394339561462, 5.4001808166503906e-05, -0.0005985498428344727, 0.0]","[1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962, 1.0106834769248962]",0,7916693,7986077,15902770
7,7649,"[7614, 7612, 7552, 7576, 7636, 7616, 7513, 7639, 7565, 7569, 7591, 7580, 7585, 7586, 7601, 7596, 7600, 7647, 7626, 7602, 7554, 7543, 7540, 7520, 7517, 7609, 7528, 7529, 7533, 7524]","[0.11875846982002258, 0.11875846982002258, 0.11695687472820282, 0.0883331149816513, 0.08276236057281494, 0.07629971206188202, 0.048617612570524216, 0.043552566319704056, 0.04336465522646904, 0.04336465522646904, 0.038579076528549194, 0.038579076528549194, 0.038579076528549194, 0.038579076528549194, 0.024490609765052795, 0.024490609765052795, 0.024490609765052795, 0.013662885874509811, 0.009123202413320541, 0.007528204470872879, -0.014866739511489868, -0.045473743230104446, -0.045473743230104446, -0.05260783061385155, -0.05260783061385155, -0.05813920125365257, -0.05881452187895775, -0.05881452187895775, -0.05881452187895775, -0.05881452187895775]",0.5060754418373108,0,30,"[7614, 7612, 7552, 7576, 7636, 7616, 7513, 7639, 7565, 7569, 7591, 7580, 7585, 7586, 7601, 7596, 7600, 7647, 7626, 7602, 7554, 7543, 7540, 7520, 7517, 7609, 7528, 7529, 7533, 7524]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[-1.9081736207008362, -1.90354984998703, -1.90354984998703, -1.7376098036766052, -1.8469709753990173, -1.8469709753990173, -1.849064290523529, -1.8528335690498352, -1.8546047806739807, -1.8566516041755676, -1.8615532517433167, -1.8632104992866516, 0.0314900279045105, 0.029764890670776367, 0.03444164991378784, 0.03286248445510864, 0.03661590814590454, 0.00015205144882202148, -0.000546574592590332, -0.0002421736717224121, 0.0]","[-1.9081736207008362, -1.90354984998703, -1.90354984998703, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, -1.7376098036766052, 0.0314900279045105, 0.0314900279045105, 0.03444164991378784, 0.03444164991378784, 0.03661590814590454, 0.03661590814590454, 0.03661590814590454, 0.03661590814590454, 0.03661590814590454]",0,9714672,9711007,19425679
8,7673,"[2674, 3452, 3266, 5937, 3062, 3635, 7110, 6760, 2818, 3094, 4581, 3219, 7064, 3639, 3644, 4405, 2804, 6869, 3251, 5936, 3672, 5423, 2808, 6890, 5941, 4149, 5482, 2862, 3057, 4849]","[0.19301769137382507, 0.158116415143013, 0.15346620976924896, 0.13050368428230286, 0.12098678946495056, 0.11970667541027069, 0.10774219036102295, 0.1048126369714737, 0.10346342623233795, 0.10055795311927795, 0.09961381554603577, 0.08548937737941742, 0.07836572825908661, 0.06243949756026268, 0.05522662401199341, 0.05440649762749672, 0.04641738906502724, 0.04029514640569687, 0.02632192149758339, 0.022777430713176727, 0.019191477447748184, 0.004521764814853668, 0.0034896470606327057, 0.0004061013460159302, -0.004216309636831284, -0.0057298243045806885, -0.0222584567964077, -0.04412247613072395, -0.08021613955497742, -0.08723330497741699]",-1.5800590515136719,0,30,"[2674, 3452, 3266, 5937, 3062, 3635, 7110, 6760, 2818, 3094, 4581, 3219, 7064, 3639, 3644, 4405, 2804, 6869, 3251, 5936, 3672, 5423, 2808, 6890, 5941, 4149, 5482, 2862, 3057, 4849]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[1.4452366828918457, 1.4452366828918457, 0.559422492980957, 0.559422492980957, 0.5510411262512207, 0.5505213737487793, 0.5245411396026611, 0.7752318382263184, 0.7725067138671875, 0.7753653526306152, -0.0340503454208374, -0.03662753105163574, -0.018533825874328613, -0.0012781620025634766, 0.008848190307617188, 0.00788116455078125, 0.005785942077636719, 0.004511237144470215, 0.0017969608306884766, 0.00025773048400878906, 0.0]","[1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457, 1.4452366828918457]",0,6044444,5879945,11924389
9,7739,"[2960, 2951, 4360, 7199, 7291, 7718, 4323, 2983, 4469, 7184, 3047, 3046, 4326, 3153, 7178, 3853, 3678, 3387, 3646, 3762, 7181, 2980, 2954, 7197, 7725, 3389, 7698, 7189, 7190, 3388]","[0.13006311655044556, 0.10616922378540039, 0.10024228692054749, 0.09523199498653412, 0.08130723237991333, 0.07994522154331207, 0.07880854606628418, 0.07628585398197174, 0.07077200710773468, 0.06878586113452911, 0.06351213157176971, 0.059164080768823624, 0.0580722913146019, 0.05200035497546196, 0.04153137281537056, 0.02668868377804756, 0.02099304273724556, 0.010133985430002213, 0.006399732083082199, 0.003016989678144455, 0.0008113421499729156, -0.0010792575776576996, -0.015287935733795166, -0.0184766985476017, -0.022409629076719284, -0.02700106054544449, -0.045844439417123795, -0.06977574527263641, -0.07865241169929504, -0.10742999613285065]",-1.0732574462890625,0,30,"[2960, 2951, 4360, 7199, 7291, 7718, 4323, 2983, 4469, 7184, 3047, 3046, 4326, 3153, 7178, 3853, 3678, 3387, 3646, 3762, 7181, 2980, 2954, 7197, 7725, 3389, 7698, 7189, 7190, 3388]","[0.0, 0.05, 0.1, 0.15000000000000002, 0.2, 0.25, 0.30000000000000004, 0.35000000000000003, 0.4, 0.45, 0.5, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001, 0.75, 0.8, 0.8500000000000001, 0.9, 0.9500000000000001, 1.0]","[1.9796223640441895, 1.9796223640441895, 1.5102896690368652, 1.5102896690368652, 0.03930401802062988, -0.05953168869018555, -0.016203641891479492, 0.08296644687652588, 0.13052523136138916, 0.13052523136138916, 0.01762533187866211, 0.029194235801696777, -0.01613450050354004, -0.008888006210327148, 0.008932828903198242, 0.01860487461090088, -0.006447553634643555, -0.0052890777587890625, 0.0009799003601074219, -0.0011898279190063477, 0.0]","[1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895, 1.9796223640441895]",0,5976220,6170747,12146967
