rollout,runtime,best_reward,num_states
0,0.2597365379333496,-1.2409273982048035,31
1,0.5236244201660156,-1.2409273982048035,60
2,0.786449670791626,-1.2409273982048035,89
3,1.0500319004058838,-1.2409273982048035,118
4,1.3136372566223145,-1.2409273982048035,147
5,1.5763530731201172,-1.2409273982048035,176
6,1.8406174182891846,-1.2409273982048035,205
7,2.102735996246338,-1.2409273982048035,234
8,2.365107536315918,-1.2409273982048035,263
9,2.6276862621307373,-1.2409273982048035,292
10,2.8896868228912354,-1.2409273982048035,321
11,3.1523008346557617,-1.2409273982048035,350
12,3.4138994216918945,-1.2409273982048035,379
13,3.676246166229248,-1.2409273982048035,408
14,3.9376275539398193,-1.2409273982048035,437
15,4.200184106826782,-1.2409273982048035,466
16,4.459789991378784,-1.2409273982048035,495
17,4.721470355987549,-1.2409273982048035,524
18,4.981944561004639,-0.9124478697776794,553
19,5.244820594787598,-0.9124478697776794,582
20,5.504175901412964,-0.9124478697776794,611
21,5.76505446434021,-0.7678030729293823,640
22,6.028766870498657,-0.7678030729293823,669
23,6.290833234786987,-0.7678030729293823,698
24,6.550043106079102,-0.7678030729293823,727
25,6.812338590621948,-0.7678030729293823,756
26,7.073745965957642,-0.7678030729293823,785
27,7.33380913734436,-0.7678030729293823,814
28,7.595807075500488,-0.7678030729293823,843
29,7.857550144195557,-0.7678030729293823,872
30,8.066587924957275,-0.7678030729293823,872
31,8.333773612976074,-0.7678030729293823,899
32,8.601261138916016,-0.7678030729293823,926
33,8.868378162384033,-0.7678030729293823,953
34,9.134072303771973,-0.7678030729293823,980
35,9.399261474609375,-0.7678030729293823,1007
36,9.664117574691772,-0.7678030729293823,1034
37,9.928343772888184,-0.7678030729293823,1061
38,10.193026065826416,-0.7678030729293823,1088
39,10.456682920455933,-0.7678030729293823,1115
40,10.719785451889038,-0.7678030729293823,1142
41,10.982788324356079,-0.7678030729293823,1169
42,11.2450692653656,-0.7678030729293823,1196
43,11.507579803466797,-0.7678030729293823,1223
44,11.769551277160645,-0.7678030729293823,1250
45,12.030391931533813,-0.7678030729293823,1277
46,12.290077447891235,-0.7678030729293823,1304
47,12.550410985946655,-0.7678030729293823,1331
48,12.810073375701904,-0.7678030729293823,1358
49,13.073353052139282,-0.7678030729293823,1385
50,13.331283807754517,-0.7678030729293823,1412
51,13.589262247085571,-0.7678030729293823,1439
52,13.849196910858154,-0.7678030729293823,1466
53,14.107746601104736,-0.7678030729293823,1493
54,14.364978790283203,-0.7678030729293823,1520
55,14.6237211227417,-0.7678030729293823,1547
56,14.881583452224731,-0.7678030729293823,1574
57,15.137045860290527,-0.7678030729293823,1601
58,15.394283771514893,-0.7678030729293823,1628
59,15.650937557220459,-0.7678030729293823,1655
60,15.919093608856201,-0.7678030729293823,1681
61,16.133004903793335,-0.7678030729293823,1681
62,16.40425395965576,-0.7678030729293823,1707
63,16.67040181159973,-0.7678030729293823,1734
64,16.93643021583557,-0.7678030729293823,1761
65,17.201717376708984,-0.7678030729293823,1788
66,17.46665668487549,-0.7678030729293823,1815
67,17.73170828819275,-0.7678030729293823,1842
68,17.995965719223022,-0.7678030729293823,1869
69,18.25931167602539,-0.7678030729293823,1896
70,18.522560119628906,-0.7678030729293823,1923
71,18.7850604057312,-0.7678030729293823,1950
72,19.047132968902588,-0.7678030729293823,1977
73,19.309125423431396,-0.7678030729293823,2004
74,19.570436239242554,-0.7678030729293823,2031
75,19.83131766319275,-0.7678030729293823,2058
76,20.09089684486389,-0.7678030729293823,2085
77,20.351407527923584,-0.7678030729293823,2112
78,20.61143398284912,-0.7678030729293823,2139
79,20.873016119003296,-0.7678030729293823,2166
80,21.13092064857483,-0.7678030729293823,2193
81,21.389275789260864,-0.7678030729293823,2220
82,21.64947485923767,-0.7678030729293823,2247
83,21.9078848361969,-0.7678030729293823,2274
84,22.16424036026001,-0.7678030729293823,2301
85,22.42257070541382,-0.7678030729293823,2328
86,22.68019938468933,-0.7678030729293823,2355
87,22.934998750686646,-0.7678030729293823,2382
88,23.19246768951416,-0.7678030729293823,2409
89,23.449318885803223,-0.7678030729293823,2436
90,23.715619564056396,-0.7678030729293823,2462
91,23.986244440078735,-0.7678030729293823,2487
92,24.260506629943848,-0.7678030729293823,2512
93,24.53121781349182,-0.7678030729293823,2538
94,24.79643964767456,-0.7678030729293823,2565
95,25.061622858047485,-0.7678030729293823,2592
96,25.326329231262207,-0.7678030729293823,2619
97,25.5908842086792,-0.7678030729293823,2646
98,25.85506272315979,-0.7678030729293823,2673
99,26.118865489959717,-0.7678030729293823,2700
100,26.382214784622192,-0.7678030729293823,2727
101,26.645117044448853,-0.7678030729293823,2754
102,26.908158540725708,-0.7678030729293823,2781
103,27.170199155807495,-0.7678030729293823,2808
104,27.431676149368286,-0.7678030729293823,2835
105,27.692965269088745,-0.7678030729293823,2862
106,27.95255756378174,-0.7678030729293823,2889
107,28.213090896606445,-0.7678030729293823,2916
108,28.47353959083557,-0.7678030729293823,2943
109,28.73470950126648,-0.7678030729293823,2970
110,28.99296998977661,-0.7678030729293823,2997
